GAST,43620,"Gastrectomy, total; with esophagoenterostomy",No change
GAST,43621,"Gastrectomy, total; with Roux-en-Y reconstruction",No change
GAST,43622,"Gastrectomy, total; with formation of intestinal pouch, any type",No change
GAST,43631,"Gastrectomy, partial, distal; with gastroduodenostomy",No change
GAST,43632,"Gastrectomy, partial, distal; with gastrojejunostomy",No change
GAST,43633,"Gastrectomy, partial, distal; with Roux-en-Y reconstruction",No change
GAST,43634,"Gastrectomy, partial, distal; with formation of intestinal pouch",No change
GAST,43640,"Vagotomy including pyloroplasty, with or without gastrostomy; truncal or selective",No change
GAST,43641,"Vagotomy including pyloroplasty, with or without gastrostomy; parietal cell (highly selective)",No change
GAST,43644,"Laparoscopy, surgical, gastric restrictive procedure; with gastric bypass and Roux-en-Y gastroenterostomy (roux limb 150 cm or less)",No change
GAST,43645,"Laparoscopy, surgical, gastric restrictive procedure; with gastric bypass and small intestine reconstruction to limit absorption",No change
GAST,43770,"Laparoscopy, surgical, gastric restrictive procedure; placement of adjustable gastric restrictive device (eg, gastric band and subcutaneous port components)",No change
GAST,43771,"Laparoscopy, surgical, gastric restrictive procedure; revision of adjustable gastric restrictive device component only",No change
GAST,43772,"Laparoscopy, surgical, gastric restrictive procedure; removal of adjustable gastric restrictive device component only",No change
GAST,43773,"Laparoscopy, surgical, gastric restrictive procedure; removal and replacement of adjustable gastric restrictive device component only",No change
GAST,43774,"Laparoscopy, surgical, gastric restrictive procedure; removal of adjustable gastric restrictive device and subcutaneous port components",No change
GAST,43775,"Laparoscopy, surgical, gastric restrictive procedure; longitudinal gastrectomy (ie, sleeve gastrectomy)",No change
GAST,43800,Pyloroplasty,No change
GAST,43810,Gastroduodenostomy,No change
GAST,43820,Gastrojejunostomy; without vagotomy,No change
GAST,43825,"Gastrojejunostomy; with vagotomy, any type",No change
GAST,43840,"Gastrorrhaphy, suture of perforated duodenal or gastric ulcer, wound, or injury",No change
GAST,43842,"Gastric restrictive procedure, without gastric bypass, for morbid obesity; vertical-banded gastroplasty",No change
GAST,43843,"Gastric restrictive procedure, without gastric bypass, for morbid obesity; other than vertical-banded gastroplasty",No change
GAST,43845,"Gastric restrictive procedure with partial gastrectomy, pylorus-preserving duodenoileostomy and ileoileostomy (50 to 100 cm common channel) to limit absorption (biliopancreatic diversion with duodenal switch)",No change
GAST,43846,"Gastric restrictive procedure, with gastric bypass for morbid obesity; with short limb (150 cm or less) Roux-en-Y gastroenterostomy",No change
GAST,43847,"Gastric restrictive procedure, with gastric bypass for morbid obesity; with small intestine reconstruction to limit absorption",No change
GAST,43848,"Revision, open, of gastric restrictive procedure for morbid obesity, other than adjustable gastric restrictive device (separate procedure)",No change
GAST,43850,Revision of gastroduodenal anastomosis (gastroduodenostomy) with reconstruction; without vagotomy,No change
GAST,43855,Revision of gastroduodenal anastomosis (gastroduodenostomy) with reconstruction; with vagotomy,No change
GAST,43860,"Revision of gastrojejunal anastomosis (gastrojejunostomy) with reconstruction, with or without partial gastrectomy or intestine resection; without vagotomy",No change
GAST,43865,"Revision of gastrojejunal anastomosis (gastrojejunostomy) with reconstruction, with or without partial gastrectomy or intestine resection; with vagotomy",No change
GAST,43870,"Closure of gastrostomy, surgical",No change
GAST,43880,Closure of gastrocolic fistula,No change
GAST,43886,"Gastric restrictive procedure, open; revision of subcutaneous port component only",No change
GAST,43887,"Gastric restrictive procedure, open; removal of subcutaneous port component only",No change
GAST,43888,"Gastric restrictive procedure, open; removal and replacement of subcutaneous port component only",No change
GAST,43286,"Esophagectomy, total or near total, with laparoscopic mobilization of the abdominal and mediastinal esophagus and proximal gastrectomy, with laparoscopic pyloric drainage procedure if performed, with open cervical pharyngogastrostomy or esophagogastrostomy (ie, laparoscopic transhiatal esophagectomy)",No change
GAST,43287,"Esophagectomy, distal two-thirds, with laparoscopic mobilization of the abdominal and lower mediastinal esophagus and proximal gastrectomy, with laparoscopic pyloric drainage procedure if performed, with separate thoracoscopic mobilization of the middle and upper mediastinal esophagus and thoracic esophagogastrostomy (ie, laparoscopic thoracoscopic esophagectomy, Ivor Lewis esophagectomy)",No change
GAST,43288,"Esophagectomy, total or near total, with thoracoscopic mobilization of the upper, middle, and lower mediastinal esophagus, with separate laparoscopic proximal gastrectomy, with laparoscopic pyloric drainage procedure if performed, with open cervical pharyngogastrostomy or esophagogastrostomy (ie, thoracoscopic, laparoscopic and cervical incision esophagectomy, McKeown esophagectomy, tri-incisional esophagectomy)",No change
HER,11008,"Removal of prosthetic material or mesh, abdominal wall for infection (eg, for chronic or recurrent mesh infection or necrotizing soft tissue infection) (List separately in addition to code for primary procedure)",No change
HER,49491,"Repair, initial inguinal hernia, preterm infant (younger than 37 weeks gestation at birth), performed from birth up to 50 weeks postconception age, with or without hydrocelectomy; reducible",No change
HER,49492,"Repair, initial inguinal hernia, preterm infant (younger than 37 weeks gestation at birth), performed from birth up to 50 weeks postconception age, with or without hydrocelectomy; incarcerated or strangulated",No change
HER,49495,"Repair, initial inguinal hernia, full term infant younger than age 6 months, or preterm infant older than 50 weeks postconception age and younger than age 6 months at the time of surgery, with or without hydrocelectomy; reducible",No change
HER,49496,"Repair, initial inguinal hernia, full term infant younger than age 6 months, or preterm infant older than 50 weeks postconception age and younger than age 6 months at the time of surgery, with or without hydrocelectomy; incarcerated or strangulated",No change
HER,49500,"Repair initial inguinal hernia, age 6 months to younger than 5 years, with or without hydrocelectomy; reducible",No change
HER,49501,"Repair initial inguinal hernia, age 6 months to younger than 5 years, with or without hydrocelectomy; incarcerated or strangulated",No change
HER,49505,"Repair initial inguinal hernia, age 5 years or older; reducible",No change
HER,49507,"Repair initial inguinal hernia, age 5 years or older; incarcerated or strangulated",No change
HER,49520,"Repair recurrent inguinal hernia, any age; reducible",No change
HER,49521,"Repair recurrent inguinal hernia, any age; incarcerated or strangulated",No change
HER,49525,"Repair inguinal hernia, sliding, any age",No change
HER,49550,"Repair initial femoral hernia, any age; reducible",No change
HER,49553,incarcerated or strangulated,No change
HER,49555,Repair recurrent femoral hernia; reducible,No change
HER,49557,Repair recurrent femoral hernia; incarcerated or strangulated,No change
HER,49560,Repair initial incisional or ventral hernia; reducible,No change
HER,49561,Repair initial incisional or ventral hernia; incarcerated or strangulated,No change
HER,49565,Repair recurrent incisional or ventral hernia; reducible,No change
HER,49566,Repair recurrent incisional or ventral hernia; incarcerated or strangulated,No change
HER,49570,"Repair epigastric hernia (eg, preperitoneal fat); reducible (separate procedure)",No change
HER,49572,"Repair epigastric hernia (eg, preperitoneal fat); incarcerated or strangulated",No change
HER,49580,"Repair umbilical hernia, younger than age 5 years; reducible",No change
HER,49582,"Repair umbilical hernia, younger than age 5 years; incarcerated or strangulated",No change
HER,49585,"Repair umbilical hernia, age 5 years or older; reducible",No change
HER,49587,"Repair umbilical hernia, age 5 years or older; incarcerated or strangulated",No change
HER,49590,Repair spigelian hernia,No change
HER,49600,"Repair of small omphalocele, with primary closure",No change
HER,49605,Repair of large omphalocele or gastroschisis; with or without prosthesis,No change
HER,49606,"Repair of large omphalocele or gastroschisis; with removal of prosthesis, final reduction and closure, in operating room",No change
HER,49610,Repair of omphalocele (Gross type operation); first stage,No change
HER,49611,Repair of omphalocele (Gross type operation); second stage,No change
HER,49650,"Laparoscopy, surgical; repair initial inguinal hernia",No change
HER,49651,"Laparoscopy, surgical; repair recurrent inguinal hernia",No change
HER,49652,"Laparoscopy, surgical, repair, ventral, umbilical, spigelian or epigastric hernia (includes mesh insertion, when performed); reducible",No change
HER,49653,"Laparoscopy, surgical, repair, ventral, umbilical, spigelian or epigastric hernia (includes mesh insertion, when performed); incarcerated or strangulated",No change
HER,49654,"Laparoscopy, surgical, repair, incisional hernia (includes mesh insertion, when performed); reducible",No change
HER,49655,"Laparoscopy, surgical, repair, incisional hernia (includes mesh insertion, when performed); incarcerated or strangulated",No change
HER,49656,"Laparoscopy, surgical, repair, recurrent incisional hernia (includes mesh insertion, when performed); reducible",No change
HER,49657,"Laparoscopy, surgical, repair, recurrent incisional hernia (includes mesh insertion, when performed); incarcerated or strangulated",No change
HER,49659,"Unlisted laparoscopy procedure, hernioplasty, herniorrhaphy, herniotomy",No change
HPRO,27125,"Hemiarthroplasty, hip, partial (eg, femoral stem prosthesis, bipolar arthroplasty)",No change
HPRO,27130,"Arthroplasty, acetabular and proximal femoral prosthetic replacement (total hip arthroplasty), with or without autograft or allograft",No change
HPRO,27132,"Conversion of previous hip surgery to total hip arthroplasty, with or without autograft or allograft",No change
HPRO,27134,"Revision of total hip arthroplasty; both components, with or without autograft or allograft ",No change
HPRO,27137,"Revision of total hip arthroplasty; acetabular component only, with or without autograft or allograft ",No change
HPRO,27138,"Revision of total hip arthroplasty; femoral component only, with or without allograft",No change
HPRO,27236,"Open treatment of femoral fracture, proximal end, neck, internal fixation or prosthetic replacement",No change
HTP,33935,Heart-lung transplant with recipient cardiectomy-pneumonectomy,Add
HTP,33945,"Heart transplant, with or without recipient cardiectomy  ",No change
HYST,58150,"Total abdominal hysterectomy (corpus and cervix), with or without removal of tube(s), with or without removal of ovary(s)",No change
HYST,58152,"Total abdominal hysterectomy (corpus and cervix), with or without removal of tube(s), with or without removal of ovary(s); with colpo-urethrocystopexy (eg, Marshall-Marchetti-Krantz, Burch)",No change
HYST,58180,"Supracervical abdominal hysterectomy (subtotal hysterectomy), with or without removal of tube(s), with or without removal of ovary(s)",No change
HYST,58200,"Total abdominal hysterectomy, including partial vaginectomy, with para-aortic and pelvic lymph node sampling, with or without removal of tube(s), with or without removal of ovary(s)",No change
HYST,58210,"Radical abdominal hysterectomy, with bilateral total pelvic lymphadenectomy and para-aortic lymph node sampling (biopsy), with or without removal of tube(s), with or without removal of ovary(s)",No change
HYST,58240,"Pelvic exenteration for gynecologic malignancy, with total abdominal hysterectomy or cervicectomy, with or without removal of tube(s), with or without removal of ovary(s), with removal of bladder and ureteral transplantations, and/or abdominoperineal resection of rectum and colon and colostomy, or any combination thereof",No change
HYST,58541,"Laparoscopy, surgical, supracervical hysterectomy, for uterus 250 g or less",No change
HYST,58542,"Laparoscopy, surgical, supracervical hysterectomy, for uterus 250 g or less; with removal of tube(s) and/or ovary(s)",No change
HYST,58543,"Laparoscopy, surgical, supracervical hysterectomy, for uterus greater than 250 g",No change
HYST,58544,"Laparoscopy, surgical, supracervical hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)",No change
HYST,58548,"Laparoscopy, surgical, with radical hysterectomy, with bilateral total pelvic lymphadenectomy and para-aortic lymph node sampling (biopsy), with removal of tube(s) and ovary(s), if performed",No change
HYST,58550,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus 250 g or less",Move from VHYS
HYST,58552,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus 250 g or less; with removal of tubes(s) and /or ovary(s)",Move from VHYS
HYST,58553,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus greater than 250 g",Move from VHYS
HYST,58554,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)",Move from VHYS
HYST,58570,"Laparoscopy, surgical, with total hysterectomy, for uterus 250 g or less",No change
HYST,58571,"Laparoscopy, surgical, with total hysterectomy, for uterus 250 g or less; with removal of tube(s) and/or ovary(s)",No change
HYST,58572,"Laparoscopy, surgical, with total hysterectomy, for uterus greater than 250 g",No change
HYST,58573,"Laparoscopy, surgical, with total hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)",No change
HYST,58951,"Resection (initial) of ovarian, tubal or primary peritoneal malignancy with bilateral salpingo-oophorectomy and omentectomy; with total abdominal hysterectomy, pelvic and limited para-aortic lymphadenectomy",No change
HYST,58953,"Bilateral salpingo-oophorectomy with omentectomy, total abdominal hysterectomy and radical dissection for debulking",No change
HYST,58954,"Bilateral salpingo-oophorectomy with omentectomy, total abdominal hysterectomy and radical dissection for debulking; with pelvic lymphadenectomy and limited para-aortic lymphadenectomy",No change
HYST,58956,"Bilateral salpingo-oophorectomy with total omentectomy, total abdominal hysterectomy for malignancy",No change
HYST,59525,Subtotal or total hysterectomy after cesarean delivery,No change
HYST,58575,"Laparoscopy, surgical, total hysterectomy for resection of malignancy (tumor debulking), with omentectomy including salpingo-oophorectomy, unilateral or bilateral, when performed",No change
KPRO,27438,"Arthroplasty, patella; with prosthesis",No change
KPRO,27440,"Arthroplasty, knee, tibial plateau",No change
KPRO,27441,"Arthroplasty, knee, tibial plateau; with debridement and partial synovectomy",No change
KPRO,27442,"Arthroplasty, femoral condyles or tibial plateau(s), knee",No change
KPRO,27443,"Arthroplasty, femoral condyles or tibial plateau(s), knee; with debridement and partial synovectomy",No change
KPRO,27445,"Arthroplasty, knee, hinge prosthesis (eg, Walldius type)",No change
KPRO,27446,"Arthroplasty, knee, condyle and plateau; medial OR lateral compartment",No change
KPRO,27447,"Arthroplasty, knee, condyle and plateau; medial AND lateral compartments with or without patella resurfacing (total knee arthroplasty)",No change
KPRO,27486,"Revision of total knee athroplasty, with or without allograft, one component",No change
KPRO,27487,"Revision of total knee arthroplasty, with or without allograft; femoral and entire tibial component",No change
KTP,50340,Recipient nephrectomy (separate procedure)  ,No change
KTP,50360,"Renal allotransplantation, implantation of graft; without recipient nephrectomy ",No change
KTP,50365,"Renal allotransplantation, implantation of graft; with recipient nephrectomy ",No change
KTP,50380,"Renal autotransplantation, reimplantation of kidney ",No change
LAM,22220,"Osteotomy of spine, including discectomy, anterior approach, single vertebral segment; cervical",No change
LAM,22222,"Osteotomy of spine, including discectomy, anterior approach, single vertebral segment; thoracic",No change
LAM,22224,"Osteotomy of spine, including discectomy, anterior approach, single vertebral segment; lumbar",No change
LAM,22856,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy with end plate preparation (includes osteophytectomy for nerve root or spinal cord decompression and microdissection); single interspace, cervical",No change
LAM,22857,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy to prepare interspace (other than for decompression), single interspace, lumbar",No change
LAM,22861,"Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, single interspace; cervical",No change
LAM,22862,"Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, single interspace; lumbar",No change
LAM,22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level ",No change
LAM,62287,"Decompression procedure, percutaneous, of nucleus pulposus of intervertebral disc, any method utilizing needle based technique to remove disc material under fluoroscopic imaging or other form of indirect visualization, with the use of an endoscope, with discography and/or epidural injection(s) at the treated level(s), when performed, single or multiple levels, lumbar",No change
LAM,62351,"Implantation, revision or repositioning of tunneled intrathecal or epidural catheter, for long-term medication administration via an external pump or implantable reservoir/infusion pump; with laminectomy",No change
LAM,62380,"Endoscopic decompression of spinal cord, nerve root(s), including laminectomy, partial facetectomy, foraminotomy, discectomy and/or excision of herniated intervertebral disc, 1 interpace, lumbar",Add
LAM,63001,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; cervical",No change
LAM,63003,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; thoracic",No change
LAM,63005,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; lumbar, except for spondylolisthesis",No change
LAM,63011,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments; sacral",No change
LAM,63012,"Laminectomy with removal of abnormal facets and/or pars inter-articularis with decompression of cauda equina and nerve roots for spondylolisthesis, lumbar (Gill type procedure)",No change
LAM,63015,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), more than 2 vertebral segments; cervical",No change
LAM,63016,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), more than 2 vertebral segments; thoracic",No change
LAM,63017,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), more than 2 vertebral segments; lumbar",No change
LAM,63020,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc; 1 interspace, cervical",No change
LAM,63030,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc; 1 interspace, lumbar",No change
LAM,63035,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc; each additional interspace, cervical or lumbar (List separately in addition to code for primary procedure)",No change
LAM,63040,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc, reexploration, single interspace; cervical",No change
LAM,63042,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc, reexploration, single interspace; lumbar",No change
LAM,63045,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; cervical",No change
LAM,63046,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; thoracic",No change
LAM,63047,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; lumbar",No change
LAM,63048,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; each additional segment, cervical, thoracic, or lumbar (List separately in addition to code for primary procedure)",No change
LAM,63050,"Laminoplasty, cervical, with decompression of the spinal cord, 2 or more vertebral segments;",No change
LAM,63051,"Laminoplasty, cervical, with decompression of the spinal cord, 2 or more vertebral segments; with reconstruction of the posterior bony elements (including the application of bridging bone graft and non-segmental fixation devices [eg, wire, suture, mini-plates], when performed)",No change
LAM,63055,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; thoracic",No change
LAM,63056,"lumbar (including transfacet, or lateral extraforaminal approach) (eg, far lateral herniated intervertebral disc",No change
LAM,63064,"Costovertebral approach with decompression of spinal cord or nerve root(s), (eg, herniated intervertebral disc), thoracic; single segment",No change
LAM,63075,"Discectomy, anterior, with decompression of spinal cord and/or nerve root(s), including osteophytectomy; cervical, single interspace",No change
LAM,63077,"Discectomy, anterior, with decompression of spinal cord and/or nerve root(s), including osteophytectomy; thoracic, single interspace",No change
LAM,63081,"Vertebral corpectomy (vertebral body resection), partial or complete, anterior approach with decompression of spinal cord and/or nerve root(s); cervical, single segment",No change
LAM,63082,"Vertebral corpectomy (vertebral body resection), partial or complete, anterior approach with decompression of spinal cord and/or nerve root(s); cervical, each additional segment (List separately in addition to code for primary procedure)",No change
LAM,63085,"Vertebral corpectomy (vertebral body resection), partial or complete, transthoracic approach with decompression of spinal cord and/or nerve root(s); thoracic, single segment",No change
LAM,63086,"Vertebral corpectomy (vertebral body resection), partial or complete, transthoracic approach with decompression of spinal cord and/or nerve root(s); thoracic, each additional segment (List separately in addition to code for primary procedure)",No change
LAM,63087,"Vertebral corpectomy (vertebral body resection), partial or complete, combined thoracolumbar approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic or lumbar; single segment",No change
LAM,63088,"Vertebral corpectomy (vertebral body resection), partial or complete, combined thoracolumbar approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic or lumbar; each additional segment (List separately in addition to code for primary procedure)",No change
LAM,63090,"Vertebral corpectomy (vertebral body resection), partial or complete, transperitoneal or retroperitoneal approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic, lumbar, or sacral; single segment",No change
LAM,63091,"Vertebral corpectomy (vertebral body resection), partial or complete, transperitoneal or retroperitoneal approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic, lumbar, or sacral; each additional segment (List separately in addition to code for primary procedure)",No change
LAM,63101,"Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); thoracic, single segment",No change
LAM,63102,"Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); lumbar, single segment",No change
LAM,63103,"Vertebral corpectomy (vertebral body resection), partial or complete, lateral extracavitary approach with decompression of spinal cord and/or nerve root(s) (eg, for tumor or retropulsed bone fragments); thoracic or lumbar, each additional segment (List separately in addition to code for primary procedure)",No change
LAM,63170,"Laminectomy with myelotomy (eg, Bischof or DREZ type), cervical, thoracic, or thoracolumbar",No change
LAM,63172,Laminectomy with drainage of intramedullary cyst/syrinx; to subarachnoid space,No change
LAM,63173,Laminectomy with drainage of intramedullary cyst/syrinx; to peritoneal or pleural space,No change
LAM,63180,"Laminectomy and section of dentate ligaments, with or without dural graft, cervical; 1 or 2 segments",No change
LAM,63182,"Laminectomy and section of dentate ligaments, with or without dural graft, cervical; more than 2 segments",No change
LAM,63185,Laminectomy with rhizotomy; 1 or 2 segments,No change
LAM,63190,Laminectomy with rhizotomy; more than 2 segments,No change
LAM,63191,Laminectomy with section of spinal accessory nerve,No change
LAM,63194,"Laminectomy with cordotomy, with section of 1 spinothalamic tract, 1 stage; cervical",No change
LAM,63195,"Laminectomy with cordotomy, with section of 1 spinothalamic tract, 1 stage; thoracic",No change
LAM,63196,"Laminectomy with cordotomy, with section of both spinothalamic tracts, 1 stage; cervical",No change
LAM,63197,"Laminectomy with cordotomy, with section of both spinothalamic tracts, 1 stage; thoracic",No change
LAM,63198,"Laminectomy with cordotomy with section of both spinothalamic tracts, 2 stages within 14 days; cervical",No change
LAM,63199,"Laminectomy with cordotomy with section of both spinothalamic tracts, 2 stages within 14 days; thoracic",Add
LAM,63200,"Laminectomy, with release of tethered spinal cord, lumbar",Add
LAM,0202T,"Posterior vertebral joint(s) arthroplasty (eg, facet joint[s] replacement), including facetectomy, laminectomy, foraminotomy, and vertebral column fixation, injection of bone cement, when performed, including fluoroscopy, single level, lumbar spine",No change
LAM,0219T,"Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level; cervical",No change
LAM,0220T,"Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level; thoracic",No change
LAM,0221T,"Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level; lumbar",No change
LAM,0375T,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy with end plate preparation (includes osteophytectomy for nerve root or spinal cord decompression and microdissection), cervical, three or more levels",No change
LTP,47135,"Liver allotransplantation; orthotopic, partial or whole, from cadaver or living donor, any age ",No change
LTP,47399,"Unlisted procedure, liver",No change
NECK,31300,"Laryngotomy (thyrotomy, laryngofissure); with removal of tumor or laryngocele, cordectomy ",No change
NECK,31360,"Laryngectomy; total, without radical neck dissection  ",Add
NECK,31365,"Laryngectomy; total, with radical neck dissection  ",No change
NECK,31367,"Laryngectomy; subtotal supraglottic, without radical neck dissection  ",No change
NECK,31368,"Laryngectomy; subtotal supraglottic, with radical neck dissection  ",No change
NECK,31370,Partial laryngectomy (hemilaryngectomy); horizontal  ,No change
NECK,31375,Partial laryngectomy (hemilaryngectomy); laterovertical,No change
NECK,31380,Partial laryngectomy (hemilaryngectomy); anterovertical  ,No change
NECK,31382,Partial laryngectomy (hemilaryngectomy); antero-latero-vertical  ,No change
NECK,31390,"Pharyngolaryngectomy, with radical neck dissection; without reconstruction  ",No change
NECK,31395,"Pharyngolaryngectomy, with radical neck dissection; with reconstruction  ",No change
NECK,31400,"Arytenoidectomy or arytenoidopexy, external approach  ",No change
NECK,31420,Epiglottidectomy ,No change
NECK,31551,"Laryngoplasty; for laryngeal stenosis, with graft, without indwelling stent placement, younger than 12 years of age",No change
NECK,31552,"Laryngoplasty; for laryngeal stenosis, with graft, without indwelling stent placement, age 12 years or older ",No change
NECK,31553,"Laryngoplasty; for laryngeal stenosis, with graft, with indwelling stent placement, younger than 12 years of age ",No change
NECK,31554,"Laryngoplasty; for laryngeal stenosis, with graft, with indwelling stent placement, age 12 years or older",No change
NECK,31560,"Laryngoscopy, direct, operative, with arytenoidectomy;  ",No change
NECK,31561,"Laryngoscopy, direct, operative, with arytenoidectomy; with operating microscope or telescope ",No change
NECK,31580,"Laryngoplasty; for laryngeal web, with indwelling keel or stent insertion",Add
NECK,31584,"Laryngoplasty; with open reduction and fixation of (eg, plating) fracture, includes tracheostomy, if performed",Add
NECK,31587,"Laryngoplasty, cricoid split, without graft placement",Add
NECK,31590,Laryngeal reinnervation by neuromuscular pedicle,Add
NECK,31591,"Laryngoplasty, medialization, unilateral ",No change
NECK,31592,Cricotracheal resection,No change
NECK,31599,"Unlisted procedure, larynx  ",No change
NECK,38308,Lymphangiotomy or other operations on lymphatic channels  ,No change
NECK,38542,"Dissection, deep jugular node(s)  ",No change
NECK,38720,Cervical lymphadenectomy (complete)  ,No change
NECK,38724,Cervical lymphadenectomy (modified radical neck dissection)  ,No change
NECK,41135,"Glossectomy; partial, with unilateral radical neck dissection  ",No change
NECK,41140,"Glossectomy; complete or total, with or without tracheostomy, without radical neck dissection  ",No change
NECK,41145,"Glossectomy; complete or total, with or without tracheostomy, with unilateral radical neck dissection  ",No change
NECK,41155,"Glossectomy; composite procedure with resection floor of mouth, mandibular resection, and radical neck dissection (Commando type) ",No change
NECK,42420,"Excision of parotid tumor or parotid gland; total, with dissection and preservation of facial nerve  ",No change
NECK,42425,"Excision of parotid tumor or parotid gland; total, en bloc removal with sacrifice of facial nerve  ",No change
NECK,42426,"Excision of parotid tumor or parotid gland; total, with unilateral radical neck dissection  ",No change
NECK,69150,Radical excision external auditory canal lesion; without neck dissection  ,No change
NECK,69155,Radical excision external auditory canal lesion; with neck dissection  ,No change
NEPH,50010," Renal exploration, not necessitating other specific procedures  ",No change
NEPH,50020,"Drainage of perirenal or renal abscess, open  ",No change
NEPH,50040,"Nephrostomy, nephrotomy with drainage  ",No change
NEPH,50045,"Nephrotomy, with exploration  ",No change
NEPH,50060,Nephrolithotomy; removal of calculus  ,No change
NEPH,50065,Nephrolithotomy; secondary surgical operation for calculus  ,No change
NEPH,50070,Nephrolithotomy; complicated by congenital kidney abnormality  ,No change
NEPH,50075,Nephrolithotomy; removal of large staghorn calculus filling renal pelvis and calyces (including anatrophic pyelolithotomy)  ,No change
NEPH,50120,Pyelotomy; with exploration  ,No change
NEPH,50125,"Pyelotomy; with drainage, pyelostomy  ",No change
NEPH,50130,"Pyelotomy; with removal of calculus (pyelolithotomy, pelviolithotomy, including coagulum pyelolithotomy)  ",No change
NEPH,50135,"Pyelotomy; complicated (e.g., secondary operation, congenital kidney abnormality)  ",No change
NEPH,50205,Renal biopsy; by surgical exposure of kidney ,No change
NEPH,50220,"Nephrectomy, including partial ureterectomy, any open approach including rib resection;  ",No change
NEPH,50225,"Nephrectomy, including partial ureterectomy, any open approach including rib resection; complicated because of previous surgery on same kidney  ",No change
NEPH,50230,"Nephrectomy, including partial ureterectomy, any open approach including rib resection; radical, with regional lymphadenectomy and/or vena caval thrombectomy  ",No change
NEPH,50234,Nephrectomy with total ureterectomy and bladder cuff; through same incision  ,No change
